user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,screen_time_hours,user_id,age,gender,technology_usage_hours,social_media_usage_hours,gaming_hours,mental_health_status,stress_level,sleep_hours,physical_activity_hours,support_systems_access,work_environment_impact,online_support_usage,heavy_user,total_usage,stress_level_num,digital_wellbeing_index,work_environment_num
1004,2024-03-07 02:50:27.409136379,Spotify,Entertainment,155.53,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.6,USER-02111,35,Female,11.96,0.76,4.46,Good,Medium,6.95,8.13,No,Neutral,Yes,1,248616.36484276727,2,2.0633333333333335,0
1044,2024-01-10 08:17:55.558519506,Camera,Utilities,67.35,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248563.0148427673,2,1.46,1
1079,2024-02-15 19:38:47.575858619,Facebook,Social,89.68,1,1,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-01637,25,Male,4.86,1.7,0.76,Fair,Medium,6.72,5.26,No,Negative,Yes,0,248592.45484276727,2,1.6733333333333331,-1
1076,2024-02-06 12:04:33.691230410,WhatsApp,Social,61.69,5,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248593.92484276727,2,-0.68,-1
1016,2024-01-25 01:29:47.395798599,Notion,Productivity,182.79,0,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.0,USER-06615,59,Other,6.25,4.75,0.15,Poor,High,5.67,4.88,Yes,Positive,No,1,248665.46484276728,3,0.22999999999999998,1
1016,2024-02-13 23:13:25.468489496,Evernote,Productivity,82.88,0,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04755,62,Other,1.2,1.67,1.57,Excellent,High,7.29,9.64,Yes,Positive,No,0,248564.62484276728,3,1.405,1
1040,2024-01-13 20:46:29.729909970,Snapchat,Social,142.66,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-00303,65,Other,1.49,0.21,3.89,Fair,Medium,8.67,0.7,Yes,Negative,No,1,248648.99484276728,2,2.82,-1
1077,2024-03-25 16:31:31.830610204,WhatsApp,Social,106.12,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-00953,57,Other,3.84,1.28,1.78,Good,High,5.39,4.45,Yes,Neutral,No,0,248642.63484276726,3,1.0274999999999999,0
1022,2024-02-03 09:47:42.954318106,Chrome,Utilities,71.41,4,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248525.0748427673,2,-0.10666666666666647,0
1022,2024-03-03 23:06:13.324441481,TikTok,Entertainment,88.24,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248565.92484276727,2,0.8833333333333332,-1
1072,2024-01-23 18:54:37.092364121,TikTok,Entertainment,61.2,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248587.43484276728,2,-0.68,-1
1004,2024-03-03 12:54:29.889963321,Microsoft Teams,Productivity,82.08,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248521.41484276726,3,0.09999999999999987,0
1059,2024-02-29 01:09:37.392464155,Microsoft Teams,Productivity,218.39,2,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.6,USER-04132,25,Female,9.3,1.88,1.01,Good,High,4.91,7.21,Yes,Negative,No,1,248711.2748427673,3,0.7575000000000001,-1
1000,2024-02-04 22:56:08.322774258,Twitch,Entertainment,71.18,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248499.38484276726,2,0.8333333333333334,1
1035,2024-02-26 05:26:01.720573525,Notion,Productivity,95.97,2,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-08234,26,Other,10.79,4.65,0.78,Fair,Medium,6.9,6.89,Yes,Negative,Yes,0,248574.55484276728,2,0.75,-1
1028,2024-03-16 19:09:01.380460154,Twitter,Social,61.45,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248541.68484276728,2,-0.68,-1
1028,2024-02-09 17:16:11.123707902,Facebook,Social,70.61,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07937,59,Female,9.07,4.05,1.86,Excellent,Low,6.16,8.9,No,Negative,Yes,0,248569.82484276727,1,1.0550000000000002,-1
1030,2024-03-16 09:40:59.619873291,WhatsApp,Social,64.29,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-08362,39,Female,8.21,3.61,2.14,Good,Medium,7.9,6.11,No,Neutral,Yes,0,248545.33484276728,2,1.4300000000000004,0
1038,2024-03-31 23:16:18.326108703,WhatsApp,Social,149.72,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.5,USER-00593,38,Female,10.15,3.49,0.8,Excellent,Medium,5.67,5.2,No,Neutral,No,1,248638.5048427673,2,0.7266666666666666,0
1044,2024-03-13 00:50:53.817939313,Weather,Utilities,65.35,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248558.7648427673,3,0.8775000000000001,1
1029,2024-03-01 09:12:11.043681227,YouTube,Entertainment,59.4,2,5,False,263590.0,24774.0,2501.0,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,292025.83,2,0.7066666666666667,1
1024,2024-03-22 14:14:41.093697900,YouTube,Entertainment,63.64,0,4,False,371593.0,22761.0,6081.0,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,401602.75,1,2.8299999999999996,-1
1075,2024-02-26 01:03:51.677225742,Twitter,Social,70.29,4,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00411,50,Male,1.11,6.67,3.68,Good,Low,4.61,8.16,No,Positive,Yes,0,248604.6948427673,1,-1.0299999999999998,1
1033,2024-02-04 04:00:04.801600533,Twitter,Social,76.3,0,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,248530.70484276727,3,1.3050000000000002,-1
1018,2024-03-02 03:24:32.890963655,Slack,Productivity,73.02,5,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248518.86484276727,3,-0.07750000000000012,0
1093,2024-02-10 06:22:41.253751250,Chrome,Utilities,88.22,5,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-00700,63,Other,6.64,4.76,4.38,Excellent,Medium,8.75,0.12,Yes,Negative,No,0,248654.34484276728,2,1.33,-1
1036,2024-01-07 00:55:13.104368122,Microsoft Teams,Productivity,70.21,5,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248544.41484276726,2,0.8333333333333334,1
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,106371.89,2,0.54,0
1017,2024-01-24 23:18:42.374124708,Weather,Utilities,73.35,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248533.2548427673,3,-0.5025000000000002,1
1085,2024-01-16 16:30:05.401800600,Instagram,Social,173.86,0,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.9,USER-06834,62,Other,3.34,4.07,4.16,Fair,Medium,5.31,5.65,No,Positive,No,1,248730.26484276727,2,0.4133333333333331,1
1079,2024-02-27 17:50:45.415138380,Evernote,Productivity,69.26,1,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,248624.0448427673,2,0.04666666666666656,-1
1089,2024-02-01 02:26:55.738579526,Google Docs,Productivity,90.26,1,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-04771,38,Male,3.42,7.58,2.96,Fair,Medium,7.15,7.05,Yes,Neutral,Yes,0,248627.8948427673,2,-0.14333333333333323,0
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,106347.27,1,1.7950000000000002,0
1080,2024-01-20 05:42:21.247082360,Notion,Productivity,212.87,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.5,USER-01602,53,Female,1.22,6.56,1.65,Good,High,6.69,2.24,Yes,Positive,Yes,1,248751.70484276727,3,0.032500000000000195,1
1041,2024-03-30 18:52:13.044348116,Twitter,Social,74.26,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248546.5348427673,1,1.39,0
1032,2024-01-13 01:06:44.534844948,Notion,Productivity,82.34,2,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09090,53,Male,10.57,7.28,3.45,Fair,Low,5.65,9.81,No,Neutral,No,0,248587.4748427673,1,-0.815,0
1041,2024-03-08 00:41:17.625875292,Gmail,Utilities,69.05,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248577.49484276728,2,0.54,0
1096,2024-01-11 14:09:24.188062687,Evernote,Productivity,71.26,7,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,248647.0448427673,2,0.04666666666666656,-1
1061,2024-03-02 00:29:46.195398466,Facebook,Social,131.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-02991,55,Female,1.86,2.93,0.47,Good,Low,6.08,9.86,No,Negative,No,1,248656.6348427673,1,1.575,-1
1038,2024-03-14 01:36:30.730243415,Camera,Utilities,77.02,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248540.43484276728,3,1.2475,-1
1082,2024-02-06 20:05:12.104034678,YouTube,Entertainment,94.55,3,6,False,181269.0,12222.0,253.0,1.6,USER-00605,26,Female,7.75,5.6,0.1,Fair,Medium,8.16,6.43,No,Negative,No,0,194985.19,2,0.8533333333333335,-1
1003,2024-02-27 05:27:56.958986329,Chrome,Utilities,185.65,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,3.1,USER-02074,61,Male,11.01,0.57,4.22,Fair,High,7.94,4.58,Yes,Positive,Yes,1,248663.04484276727,3,1.8425,1
1006,2024-02-15 10:54:27.489163054,Gmail,Utilities,97.46,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-00605,26,Female,7.75,5.6,0.1,Fair,Medium,8.16,6.43,No,Negative,No,0,248538.07484276727,2,0.8533333333333335,-1
1078,2024-01-10 00:17:17.145715238,Twitter,Social,88.39,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09710,49,Other,2.93,0.48,4.54,Poor,High,8.31,6.98,Yes,Neutral,No,0,248620.1048427673,3,1.9575,0
1004,2024-03-03 12:54:29.889963321,Microsoft Teams,Productivity,82.08,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04819,31,Female,6.95,1.0,3.28,Fair,Low,6.85,4.66,Yes,Neutral,No,0,248524.19484276726,1,2.925,0
1056,2024-03-11 18:59:25.188396132,Snapchat,Social,71.79,1,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248558.4548427673,2,-0.10666666666666647,0
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-01714,54,Other,1.94,1.61,1.88,Excellent,Low,5.92,4.47,Yes,Neutral,Yes,1,248642.38484276726,1,2.155,0
1000,2024-01-05 17:36:21.127042347,WhatsApp,Social,90.65,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09710,49,Other,2.93,0.48,4.54,Poor,High,8.31,6.98,Yes,Neutral,No,0,248543.36484276727,3,1.9575,0
1010,2024-02-09 11:26:37.732577526,Notion,Productivity,69.13,4,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248526.0348427673,3,-0.5025000000000002,1
1001,2024-01-10 14:07:28.949649883,Evernote,Productivity,95.04,2,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-04937,48,Male,4.96,2.69,1.34,Fair,High,8.46,0.55,Yes,Negative,Yes,0,248549.6148427673,3,1.4425000000000003,-1
1010,2024-01-22 23:14:51.897299099,Camera,Utilities,91.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,248535.84484276728,3,1.025,1
1086,2024-01-11 11:58:19.166388796,Gmail,Utilities,108.1,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-01198,33,Other,5.01,2.04,4.23,Poor,High,5.76,0.82,No,Negative,Yes,0,248628.7348427673,3,0.9299999999999999,-1
1010,2024-02-17 19:42:38.052684228,Snapchat,Social,81.9,2,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04755,62,Other,1.2,1.67,1.57,Excellent,High,7.29,9.64,Yes,Positive,No,0,248561.64484276727,3,1.405,1
1038,2024-03-14 01:36:30.730243415,Camera,Utilities,77.02,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,248535.42484276727,3,1.3050000000000002,-1
1080,2024-01-17 03:25:30.510170056,YouTube,Entertainment,138.13,3,5,False,413646.0,7908.0,1517.0,2.3,USER-03486,45,Other,10.15,3.13,1.71,Good,High,7.83,8.87,Yes,Positive,No,1,424377.12,3,1.175,1
1028,2024-01-19 05:40:26.008669556,Microsoft Teams,Productivity,144.1,1,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-04026,36,Male,6.24,6.76,2.71,Poor,Medium,5.28,1.93,No,Neutral,Yes,1,248618.39484276727,2,-0.4933333333333332,0
1026,2024-02-27 22:12:55.458486162,WhatsApp,Social,60.1,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248535.33484276728,2,-0.68,-1
1071,2024-03-17 01:42:16.445481827,Snapchat,Social,109.16,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-05580,41,Male,1.93,1.6,1.54,Fair,Low,5.59,1.91,Yes,Neutral,Yes,0,248618.5048427673,1,1.9949999999999999,0
1070,2024-03-29 11:33:21.067022341,Twitter,Social,94.19,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-06088,52,Other,4.21,2.36,1.65,Good,Medium,4.07,2.99,Yes,Negative,Yes,0,248611.0448427673,2,0.5700000000000002,-1
1018,2024-02-02 17:02:44.454818273,Google Maps,Utilities,84.67,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248541.0048427673,3,0.09999999999999987,0
1026,2024-02-01 16:17:07.542514171,Notion,Productivity,64.99,2,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-07399,51,Male,5.97,4.16,4.99,Poor,Low,5.43,2.61,No,Neutral,No,0,248547.22484276726,1,0.6349999999999998,0
1003,2024-03-31 13:48:16.565521841,Weather,Utilities,117.78,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-07339,48,Other,1.12,6.56,4.44,Good,Low,6.62,1.45,No,Negative,Yes,0,248575.9448427673,1,0.03000000000000025,-1
1082,2024-02-06 20:05:12.104034678,YouTube,Entertainment,94.55,3,6,False,181269.0,12222.0,253.0,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,194990.38999999998,1,2.6949999999999994,-1
1038,2024-01-10 16:18:33.971323774,Netflix,Entertainment,141.37,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-01210,41,Male,7.92,1.98,3.25,Good,Medium,6.02,8.34,Yes,Negative,Yes,1,248634.2548427673,2,1.3466666666666665,-1
1086,2024-03-26 23:06:42.134044682,Camera,Utilities,69.77,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248584.43484276728,2,-0.10666666666666647,0
1022,2024-03-03 23:06:13.324441481,TikTok,Entertainment,88.24,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-07353,34,Female,5.55,5.06,1.68,Good,High,8.88,2.37,Yes,Negative,No,0,248553.25484276726,3,0.9550000000000003,-1
1100,2024-03-03 16:32:58.259419807,YouTube,Entertainment,86.04,3,5,False,408981.0,5657.0,7351.0,1.4,USER-04819,31,Female,6.95,1.0,3.28,Fair,Low,6.85,4.66,Yes,Neutral,No,0,423238.18,1,2.925,0
1059,2024-01-01 09:28:01.760586862,Snapchat,Social,110.47,5,1,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-07588,19,Other,8.45,4.7,4.0,Excellent,High,5.49,5.51,No,Negative,Yes,0,248600.39484276727,3,0.1975,-1
1073,2024-03-13 10:18:55.578526176,Twitter,Social,85.92,0,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09090,53,Male,10.57,7.28,3.45,Fair,Low,5.65,9.81,No,Neutral,No,0,248633.0548427673,1,-0.815,0
1083,2024-03-13 13:57:23.947982661,Google Docs,Productivity,97.83,2,1,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248620.64484276727,1,2.6949999999999994,-1
1038,2024-03-30 12:18:57.979326442,Weather,Utilities,107.5,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04270,32,Other,1.8,2.42,3.03,Fair,Low,5.12,9.17,Yes,Neutral,No,0,248582.8148427673,1,1.35,0
1083,2024-03-13 13:57:23.947982661,Google Docs,Productivity,97.83,2,1,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-08234,26,Other,10.79,4.65,0.78,Fair,Medium,6.9,6.89,Yes,Negative,Yes,0,248617.41484276726,2,0.75,-1
1018,2024-02-05 01:07:13.344448149,Chrome,Utilities,65.18,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-08362,39,Female,8.21,3.61,2.14,Good,Medium,7.9,6.11,No,Neutral,Yes,0,248529.22484276726,2,1.4300000000000004,0
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,106333.29,3,-0.07750000000000012,0
1008,2024-02-20 21:15:47.115705235,Facebook,Social,76.53,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,248507.93484276728,3,1.3050000000000002,-1
1015,2024-02-28 11:19:25.588529510,Camera,Utilities,61.63,4,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248531.86484276727,2,-0.68,-1
1004,2024-03-07 02:50:27.409136379,Spotify,Entertainment,155.53,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.6,USER-09812,52,Male,8.63,5.11,3.02,Fair,High,4.04,1.56,No,Neutral,No,1,248623.46484276728,3,-0.26750000000000007,0
1050,2024-03-20 22:55:10.703567856,Camera,Utilities,61.71,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248541.02484276728,1,1.865,-1
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-05694,34,Female,10.47,0.94,3.84,Good,Low,7.35,5.57,No,Positive,No,1,248634.73484276727,1,3.205,1
1078,2024-01-10 00:17:17.145715238,Twitter,Social,88.39,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09213,45,Female,8.33,4.66,1.79,Fair,Low,4.6,2.02,No,Neutral,Yes,0,248614.2648427673,1,-0.03000000000000025,0
1037,2024-03-21 06:55:49.116372124,Google Docs,Productivity,117.68,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-07701,50,Female,7.6,1.71,4.1,Fair,Low,7.09,3.61,Yes,Negative,No,0,248613.76484276727,1,2.69,-1
1093,2024-02-15 18:11:24.228076025,YouTube,Entertainment,59.81,1,4,False,299061.0,6480.0,3536.0,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,310304.07,2,-0.68,-1
1096,2024-01-11 14:09:24.188062687,Evernote,Productivity,71.26,7,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248605.46484276728,2,0.8333333333333334,1
1041,2024-03-08 00:41:17.625875292,Gmail,Utilities,69.05,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248541.32484276727,1,1.39,0
1083,2024-03-26 23:50:23.807935979,Slack,Productivity,214.45,1,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.6,USER-09729,25,Other,6.35,2.21,0.21,Good,Low,6.36,0.21,No,Negative,Yes,1,248726.3648427673,1,2.075,-1
1087,2024-01-31 03:08:42.174058019,Microsoft Teams,Productivity,69.48,5,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248587.3248427673,3,-0.07750000000000012,0
1007,2024-01-25 13:52:35.851950650,Spotify,Entertainment,140.73,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-07418,64,Male,6.95,5.03,4.53,Excellent,Medium,5.69,9.21,No,Neutral,Yes,1,248626.4148427673,2,0.22000000000000006,0
1046,2024-01-13 13:29:32.990996999,Spotify,Entertainment,64.69,3,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248563.3548427673,2,1.46,1
1033,2024-01-31 18:26:17.325775258,YouTube,Entertainment,107.74,1,6,False,327459.0,7805.0,6076.0,1.8,USER-07893,41,Male,1.68,6.02,0.39,Fair,High,5.08,6.39,Yes,Positive,No,0,342550.1,3,-0.23499999999999988,1
1003,2024-03-31 13:48:16.565521841,Weather,Utilities,117.78,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-02043,36,Other,9.34,5.41,1.32,Good,High,7.28,6.72,Yes,Negative,No,0,248573.82484276727,3,0.4675,-1
1000,2024-02-10 20:56:34.731577192,Gmail,Utilities,163.03,2,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.7,USER-01934,57,Male,3.46,4.04,3.34,Poor,Low,8.31,8.09,Yes,Positive,No,1,248630.9448427673,1,2.1350000000000002,1
1010,2024-01-26 22:38:51.177059019,Spotify,Entertainment,120.05,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-05694,34,Female,10.47,0.94,3.84,Good,Low,7.35,5.57,No,Positive,No,1,248573.19484276726,1,3.205,1
1039,2024-02-20 15:26:13.724574858,WhatsApp,Social,95.78,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248577.59484276728,1,2.6949999999999994,-1
1013,2024-02-25 15:35:49.916638880,Facebook,Social,74.63,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248514.4748427673,3,-0.07750000000000012,0
1053,2024-02-12 13:43:28.469489830,Twitch,Entertainment,108.23,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04457,23,Female,7.46,0.31,1.19,Fair,High,8.29,1.89,No,Positive,Yes,0,248588.1448427673,3,1.9949999999999999,1
1028,2024-02-09 17:16:11.123707902,Facebook,Social,70.61,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248541.51484276727,3,-0.5025000000000002,1
1007,2024-01-25 13:52:35.851950650,Spotify,Entertainment,140.73,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-07088,45,Male,7.95,6.98,3.48,Excellent,Medium,7.07,4.98,Yes,Positive,No,1,248606.46484276728,2,0.029999999999999954,1
1084,2024-02-10 23:51:21.427142381,Twitch,Entertainment,96.19,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-08234,26,Other,10.79,4.65,0.78,Fair,Medium,6.9,6.89,Yes,Negative,Yes,0,248621.77484276728,2,0.75,-1
1005,2024-01-08 12:36:15.125041680,Google Docs,Productivity,70.22,4,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248505.8848427673,2,-0.10666666666666647,0
1099,2024-01-08 10:25:10.103367789,Gmail,Utilities,86.93,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00922,32,Other,8.28,2.09,4.14,Fair,High,5.61,5.08,No,Neutral,Yes,0,248627.5048427673,3,0.8800000000000001,0
